,기준일,hour,발전제한량,HVDC,LNG(MWh),풍력(MWh),태양광(MWh),중유(MWh),경유(MWh),바이오중유(MWh),demand,solar_predict,total,demand_3,demand_5,demand_8,demand_10,demand_15,total_3,total_5,total_8,total_10,total_15,wind_3,wind_5,wind_8,wind_10,wind_15,solar_3,solar_5,solar_8,solar_10,solar_15
2387,2022-12-09,12,0,83.832,83.73,15.47,90.77,0,74.17,206.58,750.932,205.5235139,448.312,763.8123454,724.2872227,784.4215451,708.3806196,663.0258539,456.4697016,497.5656221,466.7969325,338.8849869,621.3694566,9.170106512,34.1976128,61.38091718,0,124.4725716,28.7643022,0,0,0,0
2388,2022-12-09,13,0,80.899,86.43,8.68,119.45,0,70.73,205.3,698.855,207.6874885,443.359,778.1670109,806.2472579,759.0520845,782.6320557,730.855367,456.3069056,502.2033278,211.5428552,540.3544881,236.7931963,0,0,11.3779687,91.91046951,34.51208681,68.82626253,24.0759481,0,0,0
2389,2022-12-09,14,0,83.408,95.57,5.13,113.53,0,70.71,205.29,708.073,191.2131782,454.978,723.8863576,754.4248452,756.8518559,810.7616532,597.1546049,490.7921359,505.8596616,535.2169216,550.1883633,584.3105917,9.026234031,0,0,65.72243879,38.7190056,49.92735838,5.17704394,0,0,0
2390,2022-12-09,15,0,83.683,122.55,4.98,77.39,0,70.71,205.21,723.061,210.4803447,482.153,719.3592362,758.6861973,818.7945128,705.1978183,679.4820717,524.7743809,478.3109397,655.9168649,526.8738347,504.082047,23.61830759,31.95443441,29.20477234,59.70310214,161.9834931,27.95778752,0,0,0,0
2391,2022-12-09,16,0,63.214,222.48,4.38,53.49,0,70.7,205.21,748.877,123.496291,561.604,773.8986347,726.5130825,647.7372175,798.9427164,707.6417587,472.5160264,507.3704562,458.9557174,573.5157072,328.5738728,15.65125002,0,20.49347423,7.587283437,37.95902351,29.58553461,0,0,0,0
2392,2022-12-09,17,0,61.886,268.11,6.19,14.13,0,70.7,205.15,802.368,35.68051476,605.846,740.7080209,790.5785489,731.3546284,675.7231059,934.9158493,451.8565586,516.1318542,541.9234567,537.8413241,348.7169725,27.27740583,51.36396795,0,16.44692255,0,56.17032956,11.42001512,0,0,0
2393,2022-12-09,18,0,78.511,274.62,9.41,4.01,0,72.05,205.38,849.505,3.707286139,630.561,807.5447671,880.9254667,753.1854452,741.4756534,708.7593933,564.4168809,559.7838576,592.1575572,670.945003,723.3100858,41.78917126,15.55540713,0,55.91355808,91.2938211,0,0,0,0,0
2394,2022-12-09,19,0,88.969,266.9,25.76,4,0,70.83,205.39,862.304,1.044316642,632.089,828.2086514,872.1865303,886.3271897,1081.306477,682.2474448,618.5389413,697.0087573,650.0978153,635.2492831,384.8811793,30.15546018,27.52760641,0,1.706417656,23.27062296,0,0,0,0,0
2395,2022-12-09,20,0,88.95,268.41,18.16,3.23,0,70.7,205.4,856.973,1.044316642,633.46,832.7399928,850.1923509,712.0068224,875.8429029,803.7243702,701.2549001,686.1287742,766.233798,459.6900881,607.1090076,23.67203646,38.70304644,56.09616717,0,80.47929444,0,0,0,0,0
2396,2022-12-09,21,0,83.966,283.84,6.68,2.05,0,70.71,205.21,841.104,0,643.726,904.0761334,892.4788722,871.4230804,849.43667,655.8535484,729.0326058,661.9366161,713.0594046,664.2203885,847.5888649,26.20137602,61.28244443,31.47612342,0,107.1216881,0,0,0,0,0
2397,2022-12-09,22,0,73.503,301.02,1.47,0.54,0,70.7,205.17,816.287,0,650.393,790.9532918,802.7013107,745.2487418,862.7986758,940.4520016,654.6347732,643.7351403,545.0916348,679.0114632,606.4984921,36.29875153,24.82061542,27.36955473,5.083836468,10.51302716,0,0,0,0,0
2398,2022-12-09,23,0,73.49,301.19,1.95,0,0,70.7,205.19,799.307,0,650.57,775.9552279,746.445881,818.5402358,751.0752986,916.8825553,580.2290046,631.4544784,662.7889185,486.4892399,704.7708309,29.69489275,37.96724452,71.49376187,0.458636862,68.73690802,0,0,0,0,0
2399,2022-12-09,24,0,73.498,282.24,2.18,0,0,70.7,205.21,786.442,0,631.648,764.4089281,783.5418724,837.4375765,711.6828581,611.712267,537.9465766,654.1405678,486.0487821,707.9495464,507.8765777,49.61134119,64.10010424,19.01446564,0,0,0,0,0,0,0
2400,2022-12-10,1,0,70.923,269.76,0.5,0,0,70.7,205.17,730.765,0,616.553,749.4192261,722.7999403,632.934609,730.9927718,638.8110871,491.07768,564.2079484,695.4169406,462.4342127,505.7795589,32.73949,84.44849241,29.85889731,65.94871505,0,0,0,0,0,0
2401,2022-12-10,2,0,45.869,264.32,0.15,0.17,0,70.71,205.21,686.546,0,586.109,743.5488018,682.3824974,718.8914145,629.6446382,578.08927,477.7883084,413.1009045,471.1739038,640.7394329,485.2537548,35.14894867,0,15.62001831,17.03051768,9.743802154,0,0,0,0,0
2402,2022-12-10,3,0,42.656,200.73,0.09,0.14,0,70.71,205.2,659.929,0,519.296,691.2684681,640.6845789,616.973512,402.2015919,488.320361,410.9940161,416.3586013,479.0121158,352.1147709,471.5192675,44.89247408,75.2023079,34.45309646,98.09180777,35.60514885,0,0,0,0,0
2403,2022-12-10,4,0,52.555,152.09,1.18,0.14,0,71.67,207.76,652.469,0,484.075,675.0516983,616.049857,672.530114,710.1037225,573.351857,385.7244131,419.6108716,413.1266678,428.7926282,468.8129658,44.92960341,37.51333068,16.11475813,16.49364066,76.35031397,0,0,0,0,0
2404,2022-12-10,5,0,83.882,43.11,2.63,0.05,0,78.23,241.95,659.05,0,447.172,588.2062876,541.241449,575.9843636,562.7570264,664.4628088,384.5504965,383.7622256,480.695683,552.3800962,226.2648795,19.9782548,29.38208509,33.31763956,0,53.41697181,0,0,0,0,0
2405,2022-12-10,6,0,83.907,77.2,4.96,0,0,78.2,228.26,681.343,0,467.567,686.8628902,630.542794,531.0062963,600.9691932,498.9804028,414.1125701,493.2184181,416.4970704,397.5521117,389.4177846,42.70304782,14.98995848,4.061538577,52.04275836,0,0,0,0,0,0
2406,2022-12-10,7,0,83.831,83.92,10.67,0,0,78.22,245.24,713.123,0.45103374,491.211,667.8466809,724.6909425,730.7250718,631.1382568,655.7000918,453.8399314,405.0845026,404.4328645,592.2968831,829.8205894,45.81253057,6.882123107,46.37358037,0,0,0,0,0,0,0
2407,2022-12-10,8,0,92.878,83.88,23.15,0.34,0,78.2,264.24,756.832,5.550557435,519.198,716.8449054,712.0915188,601.7489098,604.1343424,680.6295695,489.8259008,343.4450103,500.575194,510.0737379,562.0471498,26.54847973,35.72817742,0,0.812225272,84.2369591,0,0,0,0,0
2408,2022-12-10,9,0,98.947,92.27,20.83,11.41,2.47,78.21,283.81,811.751,53.26190606,555.707,717.101397,701.4658956,562.8853425,672.3324636,510.4009351,461.8921274,460.5700759,319.422351,489.7726083,306.0529372,19.71785169,18.99820048,15.94687886,0,0,0,0,0,0,0
2409,2022-12-10,10,0,99.328,93.18,10.97,29.72,22.32,74.07,249.89,810.31,167.3568746,538.788,684.6757057,654.1611576,730.3792984,731.7445101,669.1158768,430.0283312,382.4923347,477.0887235,333.0554987,430.1142612,29.89869126,10.66259506,41.37434803,20.71684498,76.11557214,12.59439762,0,0,0,0
2410,2022-12-10,11,0,99.261,88.69,9.07,43.39,26.19,70.7,231.9,790.382,227.9767385,516.741,634.6860413,627.0644717,702.3936021,696.2161899,629.9907068,440.6206458,422.7157224,489.1297837,380.3731199,203.1813245,10.58846806,47.57116442,31.2865386,2.869413017,0,44.97532255,0,0,0,0
2411,2022-12-10,12,0,99.167,82.33,3.38,72.74,25.97,70.7,206.99,750.372,237.8155981,485.157,667.5411107,682.4446648,665.3364011,703.0935862,811.7862533,412.4354773,327.4972627,472.2867238,305.5015432,375.6357159,10.54946351,35.16488808,0,0,32.12813128,45.06279071,0,0,0,0
2412,2022-12-10,13,0,99.233,82.51,1.14,77.79,25.98,70.72,204.66,724.385,255.7536359,483.103,565.6414871,601.90252,565.6352682,578.2984951,695.1722283,312.0229951,296.5878862,337.9290817,213.3444313,285.446399,0,22.25188606,2.95777787,86.05501847,0,104.3915425,52.37731513,1.30596334,0,0
2413,2022-12-10,14,0,99.221,82.63,0.84,64.26,25.96,70.7,209.19,738.626,255.6376322,487.701,580.756379,643.2730429,636.0402776,509.6525742,772.9492247,338.140897,277.2466968,297.4536992,207.6379393,203.4298735,16.50942231,27.10703519,63.32355851,45.99593361,33.34152922,120.2927013,68.27847397,17.20712218,0,0
2414,2022-12-10,15,0,94.395,88.09,10.17,58.61,25.97,70.7,224.02,734.241,196.5817114,503.175,644.8970423,663.1389057,689.5604163,713.8827338,763.1755014,384.9663604,437.3728023,336.8665743,494.8146972,528.1096002,24.01147143,48.66841989,60.68179753,123.6942719,73.82816942,57.05144316,5.037215796,0,0,0
2415,2022-12-10,16,0,66.049,99.95,9.41,72.55,25.98,70.7,230.3,716.792,132.7670873,492.979,719.9726886,609.6085489,713.3139447,700.6353479,667.2236272,397.6829127,495.2250743,491.6798771,498.3814953,458.8713049,23.15483235,12.56473768,0,69.855643,8.562560932,0,0,0,0,0
2416,2022-12-10,17,0,79.044,107.65,13.28,23.9,25.98,70.69,230.96,760.154,31.09543418,514.324,711.4786779,643.7616896,683.7749171,766.2634406,625.4977971,483.547648,470.7302398,427.0051762,599.8769724,507.1768485,71.77833337,81.49962071,35.29934897,19.38637155,100.9399212,0,0,0,0,0
2417,2022-12-10,18,0,88.951,165.73,18.73,4.21,25.99,70.69,230.85,828.042,0.235577448,582.211,798.9699928,772.4114162,757.2955496,892.4810036,864.3125733,505.2249591,544.5541924,569.2372008,548.6211631,390.7590837,77.93647193,97.96327264,77.73591421,32.82560925,37.13204463,0,0,0,0,0
2418,2022-12-10,19,0,88.894,228.79,14.16,2.2,25.99,70.69,230.75,838.324,1.044316642,645.114,809.9921702,805.5993536,665.4279796,841.6225986,756.4055556,542.0405467,499.3640858,515.5330792,372.8158538,662.7611101,133.8704729,109.8119089,102.6451806,170.7875319,51.38231685,0,0,0,0,0
2419,2022-12-10,20,0,80.796,274.31,18.35,1.95,25.97,70.69,230.67,838.694,1.044316642,682.436,783.6322265,842.7623035,873.6701639,880.8252175,797.4501899,507.9211895,426.2785431,488.9548753,475.4048961,331.9589175,154.1505934,165.5256715,210.3196064,220.8106005,126.1794788,0,0,0,0,0
2420,2022-12-10,21,0,70.775,300.98,28.58,0.87,16.85,70.7,230.73,827.886,0,690.035,791.5238955,749.0124877,809.201437,853.6809952,949.974817,560.3215724,419.9588905,496.1006557,132.4924508,337.2219304,113.2901607,141.1358076,103.638831,116.694563,107.7468276,0,0,0,0,0
2421,2022-12-10,22,0,58.026,296.45,34.08,0.49,0,70.69,211.25,801.222,0,636.416,725.1713099,796.4186147,736.4460048,574.0176746,825.7681556,469.0491167,495.6424324,641.6466571,568.1844606,535.2741161,87.7659148,53.47485264,53.76213755,55.32076051,104.3446713,0,0,0,0,0
2422,2022-12-10,23,0,57.985,283.55,43.09,0.05,0,70.69,204.64,782.559,0,616.865,703.7246247,714.4529441,784.8318201,706.1409424,757.5601476,508.8404308,498.1808485,441.8719654,557.0419695,520.3526404,83.74811463,63.67210845,97.58684411,128.0289751,152.1295382,0,0,0,0,0
2423,2022-12-10,24,0,58.118,239.32,43.71,0,0,70.7,204.8,771.401,0,572.938,714.980417,698.2448462,659.6170327,753.4714553,826.7037742,484.6334342,476.3871868,477.2054245,506.2044152,662.2321157,70.44304242,74.03944234,85.39588797,89.58776749,121.9662978,0,0,0,0,0
2424,2022-12-11,1,0,58.061,161.94,37.46,0,0,70.69,204.87,726.975,0,495.561,685.2941673,655.587132,739.1143284,634.6428335,665.6472479,474.8448962,416.9231704,613.2381429,350.6996612,597.9994114,96.25511777,71.89834636,116.2828198,144.7505886,0,0,0,0,0,0
2425,2022-12-11,2,0,57.965,161.81,25.54,0.15,0,70.69,204.91,690.51,0,495.375,645.6347126,600.703951,550.2678471,465.8243524,724.1755521,431.5149236,364.8820954,384.2783263,277.9500236,480.0853452,132.8470051,197.6431175,137.2363827,112.6807243,213.1326632,0,0,0,0,0
2426,2022-12-11,3,0,58.195,110.31,44.9,0.14,0,70.72,204.92,663.354,0,444.145,603.2712152,564.9575724,571.9419855,658.2420996,599.9673253,380.6328308,447.2678684,338.5060836,321.6613824,302.5736168,169.0210229,148.0948143,212.2604213,190.9930832,163.9654403,0,0,0,0,0
2427,2022-12-11,4,0,58.031,78.04,33.38,0.11,0,70.7,204.92,648.376,0,411.691,590.5120486,600.5750896,682.3550867,634.4626409,683.8396303,394.3303724,392.9327606,370.8810746,457.2928558,370.2959224,134.9343047,115.9337157,152.2894757,144.9326549,272.9993497,0,0,0,0,0
2428,2022-12-11,5,0,58.154,78,18.73,0,0,70.69,204.9,646.2,0,411.744,623.9742133,610.8613271,713.156826,562.2398281,380.1434725,409.0313665,387.9114782,425.6260699,318.44005,534.5914187,107.2765426,157.4755974,128.3597511,149.3622829,62.36306332,0,0,0,0,0
2429,2022-12-11,6,0,69.036,77.96,43.54,0,0,70.7,204.89,656.922,0,422.586,672.7945786,726.7376879,675.9991507,576.349,591.9250151,313.3675824,375.1847526,187.9925484,357.1040208,311.3888112,170.9003122,185.6577771,121.1150411,142.9728541,90.17897071,0,0,0,0,0
2430,2022-12-11,7,0,87.865,78.03,41.54,0,0,70.69,204.95,677.288,0.45103374,441.535,648.0566409,706.8021425,708.9140326,513.5153736,816.7984797,375.4814544,342.3656042,406.9874689,367.0545917,462.9429645,155.7950469,166.5121706,211.6523673,200.5137298,254.6990876,12.16676547,17.62575454,42.17705595,53.08988885,85.82838756
2431,2022-12-11,8,0,89.012,77.96,37.34,1.64,0,70.69,204.97,703.018,6.932647599,442.632,658.5978984,679.5077567,711.3073155,780.0029462,828.3453938,361.7672017,410.1964874,446.6543942,310.5929704,440.5056814,142.2417044,123.9373972,115.499979,176.3285468,204.3426276,12.30042957,17.75941864,42.31072004,53.22355295,85.96205165
2432,2022-12-11,9,0,89.018,78.05,23.27,22.85,0,70.7,205.09,694.81,47.93282056,442.858,691.945258,690.0596277,737.0484722,754.5756953,566.7424991,370.5774642,273.5029208,373.8119622,313.2220674,417.1581853,178.8991625,153.8461821,199.3060426,197.7132001,83.82239937,13.45650321,18.91549228,43.46679368,54.37962659,87.11812529
2433,2022-12-11,10,0,71.894,77.99,22.5,53.83,0,70.71,205.23,677.793,139.7426299,425.824,665.1489604,615.9898747,635.0536351,613.2334349,687.5580721,263.6182304,367.2616067,255.1766964,254.3677607,526.9695637,215.2611405,211.2083796,146.26079,239.0643685,112.0585045,44.47497545,49.93396452,74.48526593,85.39809883,118.1365975
2434,2022-12-11,11,46.9,68.427,78.02,18.28,68.95,0,70.69,205.38,676.952,183.6394591,422.517,609.0980789,612.770412,623.0314625,558.268765,586.3499996,257.4726266,122.2232872,366.3294513,203.5703546,93.51155522,180.6091824,183.5708496,120.2883295,206.329935,38.858252,96.50855208,101.9675412,126.5188426,137.4316755,170.1701742
2435,2022-12-11,12,84.2,52.954,78,15.43,108.99,0,70.71,199.19,635.513,249.5443034,400.854,586.2113973,642.3142288,608.9768709,517.5337675,598.2547408,252.6476029,193.0668783,178.2473244,147.1181293,44.11434667,92.759247,112.4137202,79.50214852,138.2420388,92.9498023,171.785799,177.2447881,201.7960895,212.7089224,245.4474211
2436,2022-12-11,13,87.7,42.623,75.93,11.04,140.71,0,70.71,135.11,598.787,247.0861273,324.373,636.7533858,556.395379,590.0689545,583.9782498,609.6801327,207.0428608,204.2390609,194.3187997,222.7472164,257.6479935,112.3103467,103.5480048,57.14342601,65.6170012,66.0652647,172.6682726,178.1272617,202.6785631,213.591396,246.3298947
2437,2022-12-11,14,43.5,42.634,72.26,9.29,117.04,0,70.71,138.13,612.352,204.9173507,323.734,602.89839,548.2840376,689.3696414,578.2945561,742.6324255,200.3556651,235.7809193,177.1099077,214.1730683,220.2129268,143.2846471,143.1769148,164.0823183,120.8560582,105.6249214,134.2141752,139.6731643,164.2244657,175.1372986,207.8757973
2438,2022-12-11,15,27.3,55.251,77.9,13.74,57.47,0,70.71,203.5,653.928,173.7097268,407.361,592.0743076,655.4455187,587.5721637,624.4237116,322.8731887,212.4905839,86.59243645,196.2413445,184.822055,43.70918832,171.4127141,137.9836736,182.1431243,191.0487847,124.960294,108.8538958,114.3128849,138.8641863,149.7770192,182.5155179
2439,2022-12-11,16,8.9,78.49,78,13.96,22.8,14.53,70.69,205.11,684.085,101.4868715,446.82,684.9648073,744.7486323,664.8954501,696.8537773,591.0874011,254.8378502,269.7692566,233.3206175,548.1699298,448.6867767,148.3942609,138.1436204,144.3778288,151.5952937,58.66998164,103.2720608,108.7310498,133.2823513,144.1951842,176.9336829
2440,2022-12-11,17,0,99.22,96.36,63.4,4.58,25.81,70.7,205.24,727.253,37.32140128,497.33,710.0164133,754.6598256,623.2121238,548.335432,811.0594,313.2342458,239.8073262,419.4961922,506.2569167,182.2167389,148.4137261,140.5170841,178.4962141,133.8266766,43.87675089,68.82884354,74.28783261,98.83913402,109.7519669,142.4904656
2441,2022-12-11,18,0,95.694,143.82,78.28,3.94,25.99,70.68,205.27,782.774,6.087074365,541.454,813.8849239,717.4049671,739.3652503,849.5989873,749.9581306,526.7213872,419.4801191,618.2578431,396.187523,411.6318363,117.4922197,113.51248,159.8251393,139.1053067,24.07175149,0,0,24.01289392,34.92572682,67.66422552
2442,2022-12-11,19,0,77.051,159.55,133.61,4.45,25.98,70.69,205.37,797.367,0.950486667,538.641,842.8557724,806.6155156,833.7713088,984.0329921,896.8110983,556.7048191,497.7186547,484.2600926,390.4038305,546.8697142,114.6723609,101.8256698,100.5693162,46.91172385,158.2253638,0,3.847311808,28.39861322,39.31144612,72.04994482
2443,2022-12-11,20,0,68.438,121.58,146.08,3.64,25.97,70.69,205.32,795.625,1.155173326,491.998,871.0687037,962.6042832,756.0391744,807.7912582,845.2656478,602.7838538,594.1639499,562.6660828,489.0868162,650.5368688,97.93017272,103.3719681,83.83504405,87.6327825,0,0,0,0,0,0
2444,2022-12-11,21,0,68.404,120,121.01,2.45,25.98,70.7,205.3,785.852,0,490.384,857.6428596,752.9406415,818.5783367,837.4618824,558.9019654,554.5838784,557.8696226,495.2123659,616.7959638,476.1066219,91.99866008,94.89555906,44.5015669,74.05139035,228.6071215,0,0,0,0,0
2445,2022-12-11,22,0,68.417,120.11,86.48,0.38,25.97,70.7,205.31,767.896,0,490.507,811.0666374,788.7886696,791.3331403,811.6559701,811.4436402,503.2054932,544.9427997,377.5523703,389.5428139,672.4036582,55.72840501,28.68297029,56.06202504,71.03430467,70.75680327,0,0,0,0,0
2446,2022-12-11,23,0,68.354,120.25,82.66,0,25.99,70.7,205.42,746.127,0,490.714,813.7046537,830.1966266,891.4533033,802.919428,970.1169599,562.7718341,515.4303643,513.8645135,397.697294,441.5839695,39.97435057,60.11167335,74.44415346,41.41144148,14.4628948,0,0,0,0,0
2447,2022-12-11,24,0,68.394,120.17,80.95,0,25.97,70.71,205.55,732.577,0,490.794,798.7418839,741.7872605,742.2566946,748.1119371,819.7636114,476.0184168,597.714905,560.9295558,469.4804832,582.8580579,28.09488709,70.06208717,91.58515535,0,0,0,0,0,0,0
2448,2022-12-12,1,0,54.633,120.08,91.77,0,25.25,70.7,205.63,690.938,0,476.293,751.924633,722.1605474,765.9738931,701.9240349,531.6307517,453.882313,448.5288264,555.7200475,581.2501038,518.4796653,25.60433653,20.86830195,0,0,0,0,0,0,0,0
2449,2022-12-12,2,0,43.678,120.15,149.19,0.13,1.62,70.7,176.68,651.772,0,412.828,662.8579069,719.2373978,756.2029865,669.1110641,525.1810102,399.7893988,433.3287925,566.0257784,440.4636709,320.4500519,46.48491327,16.65547109,94.33460562,0,0,0,0,0,0,0
2450,2022-12-12,3,0,42.628,105.14,152.53,0.14,0,70.71,170,635.92,0,388.478,647.677622,600.6468375,647.1780616,725.6812137,745.0499861,472.5702326,437.8561511,402.5157843,541.9317744,204.297711,62.44881797,89.27551721,69.73574247,27.83609334,0,0,0,0,0,0
2451,2022-12-12,4,0,42.624,77.94,140.3,0.14,0,70.71,184.02,622.507,0,375.294,605.3991567,629.4758644,643.4931577,611.6229928,801.9630576,469.9222618,361.5220495,368.0394502,495.7566843,323.0503959,88.85169424,66.76113407,83.69559961,63.85443943,193.2108039,0,0,0,0,0
2452,2022-12-12,5,0,42.583,78.03,141.15,0.05,0,70.71,183.67,620.542,0,374.993,635.8594505,686.959525,684.6509804,675.0221039,673.5426705,432.7287019,438.2836212,505.9279287,259.3486214,536.9784585,69.29787519,16.58594028,40.68534273,126.1422569,38.5811181,0,0,0,0,0
2453,2022-12-12,6,0,42.654,78.01,181.01,0,0,70.7,164.58,641.97,0,355.944,667.9746869,629.2167442,719.8434056,495.1785803,621.8010188,425.3137842,405.5181134,476.3182306,318.0308402,608.9371783,69.15476952,75.91120127,106.0599058,60.12330549,0,0,0,0,0,0
2454,2022-12-12,7,0,42.604,92.23,161.64,0,0,62.32,180,674.138,0,377.154,679.7392505,726.4244228,654.4885966,735.9907549,527.4016862,422.3228108,364.6463524,430.8097292,469.9089133,476.612328,51.32234971,38.28728111,0,61.99552815,38.99461515,0,0,0,0,0
2455,2022-12-12,8,0,47.571,119.71,144.5,0.64,0,0,204.84,694.088,6.725303363,372.121,803.2685409,783.9307181,776.0481739,783.5065786,706.7570054,495.1477058,512.0918274,478.7101417,489.9224092,518.9727417,9.810710188,60.3888456,7.800427427,23.52540524,5.09753935,0,0,0,0,0
2456,2022-12-12,9,0,50.073,116.17,169.05,19.03,0,0,204.9,684.317,50.77896745,371.143,808.6561521,831.9402022,842.6288924,821.779687,786.8354534,513.2698843,502.4773296,673.3891169,441.7669934,594.2026127,33.51266715,0,50.20387049,0,114.731379,0,0,0,0,0
2457,2022-12-12,10,0,48.682,48.88,206.09,59.93,0,0,185.33,655.101,98.71794714,282.892,802.1678944,810.1934373,855.3552312,780.6274348,680.821704,472.7858778,481.9814903,528.4095894,597.810534,650.5547613,32.11249451,0,4.240463346,0,12.42371524,35.28918618,10.15300438,0,0,0
2458,2022-12-12,11,0,42.683,42.18,166.58,124.89,0,0,133.05,619.225,135.1471381,217.913,801.1605362,772.0600935,774.0370112,760.5766698,866.34296,498.2836862,557.5066642,503.9093305,717.5705125,534.9492032,4.234884987,0,68.01742914,72.06803215,40.23436343,34.10408897,8.96790717,0,0,0
2459,2022-12-12,12,0,42.604,42.22,104.17,158.48,0,0,132.82,587.638,197.2904481,217.644,867.6678659,875.0664752,839.4930891,794.6854722,597.59285,575.8925609,567.1917911,607.807051,443.8091219,319.8637768,30.58631609,0,23.53256434,49.15139431,43.4019901,9.292360668,0,0,0,0
2460,2022-12-12,13,0,42.677,42.29,95.15,148.12,0,0,132.83,604.179,252.3350295,217.797,774.4672461,775.028258,668.6614581,848.1059694,1057.186811,501.2672672,378.3876422,396.0389193,604.4741808,359.2196436,61.6591431,33.03944525,80.20994775,62.47469125,151.6356881,18.39779049,0,0,0,0
2461,2022-12-12,14,0,42.649,49.26,143.45,125.68,0,0,132.85,618.893,206.7630215,224.759,803.8665926,718.1252448,757.5156522,679.0633482,688.0240663,474.1820878,450.3412219,535.0449633,475.2026091,393.6090418,149.8281594,173.1682085,139.3183018,65.85930659,174.8577564,55.11856634,29.98238455,14.27688218,0,0
2462,2022-12-12,15,0,42.61,49.58,164.66,111.9,0,0,132.89,623.842,169.2425764,225.08,699.4687401,702.2433516,885.3122578,676.7261009,874.4110798,350.6607927,345.5655481,316.2569507,227.658114,410.0059966,192.7677181,134.9311845,187.0476015,169.98574,222.0242738,89.07468405,63.93850226,48.23299989,33.38147838,0
2463,2022-12-12,16,0,42.563,65.77,161.13,87.27,0,0,147.57,642.619,100.3486095,255.903,787.2274256,743.8455027,794.6626175,778.9425387,645.5651747,355.0986883,389.6670821,421.4475935,547.1024253,698.4925327,180.3313336,182.5145315,250.2234413,137.0324214,115.5355056,119.2353974,94.09921558,78.39371322,63.5421917,18.98762716
2464,2022-12-12,17,0,57.939,82.31,138.89,31.46,0,13.71,204.93,714.794,54.2325133,358.889,865.1828594,872.9622508,981.6489332,884.1376868,986.4248192,569.6812427,456.4750189,411.3530712,511.7505244,661.5351659,159.5176052,149.7732402,180.7790624,152.8016516,138.7961245,0,0,0,0,0
2465,2022-12-12,18,0,73.48,155.02,110.11,5.11,0,69.78,205.32,812.77,6.192672217,503.6,954.4850193,887.6907368,904.7308882,854.6460648,793.5107095,531.5322512,635.3516101,541.2122818,495.7489303,718.2611855,174.0429662,126.5754157,164.4515866,149.9032449,105.0975426,0,0,0,0,0
2466,2022-12-12,19,0,64.832,222.99,108.01,3.84,0,70.69,205.35,847.244,2.28729237,563.862,878.1226608,911.1747619,845.4508514,997.3904616,657.1927848,550.7561109,536.6667413,537.4068161,582.9611559,404.954941,158.6056966,141.6874408,182.8650991,173.4545101,224.170981,0,0,0,0,0
2467,2022-12-12,20,0,63.118,204.91,91.99,3.31,0,70.68,205.35,845.196,1.863542034,544.058,871.1310264,790.5005068,909.1102632,835.2074048,719.1248051,546.9647122,615.4994651,618.4485546,631.6128911,678.8391649,112.2293489,113.0694092,69.64594316,111.7930673,145.0313592,0,0,0,0,0
2468,2022-12-12,21,0,71.286,204.28,70.99,2.54,0,70.68,205.39,831.359,0,551.636,855.8621265,854.6574476,859.8359471,905.9137762,1092.787601,602.9593031,536.8048143,478.339679,655.3027623,580.9053375,91.92493465,63.31779621,127.8516938,90.60950765,110.6075331,0,0,0,0,0
2469,2022-12-12,22,0,89.979,150.56,50.8,0.9,0,73.47,218.11,812.352,0,532.119,905.8967639,840.6409592,834.0617963,769.0211433,715.6813211,549.7888816,520.1424046,422.7116806,396.8374858,479.3971958,113.2917779,44.06850487,94.9605978,74.55684362,86.00111334,0,0,0,0,0
2470,2022-12-12,23,0,99.273,118.84,25.7,0.05,0,78.21,246.45,796.859,0,542.773,794.7150296,754.2803998,733.9556871,596.7284057,845.8518376,517.690371,569.378126,462.7232696,469.6637934,695.1506559,82.11458311,98.29502745,107.7692615,105.7730818,17.54070596,0,0,0,0,0
2471,2022-12-12,24,0,99.232,118.85,29.44,0,0,77.7,230.25,782.048,0,526.032,789.5989046,776.5589962,664.726926,675.5129183,828.109269,498.1028271,534.2217349,517.8856252,492.0387273,238.7368488,146.2195818,141.1653828,172.9698008,166.0101475,167.3967323,0,0,0,0,0
2472,2022-12-13,1,0,99.273,105.74,28.55,0,0,70.7,205.18,732.32,0,480.893,749.1111114,825.3229311,671.1604508,679.4433992,581.6718824,487.5404026,444.9465442,472.2575644,373.0855523,194.8458066,97.97051216,104.943571,130.1629168,86.83579035,118.7128913,0,0,0,0,0
2473,2022-12-13,2,0,99.237,78.7,40.74,0.16,0,70.7,205.16,689.762,0,453.797,697.7510262,743.3249993,727.7444406,639.0726804,792.6150128,484.9793465,460.8283409,477.3411905,587.539563,486.1167829,90.18409229,101.2664919,90.0499245,70.41256837,95.93070258,0,0,0,0,0
2474,2022-12-13,3,0,99.288,77.97,52.82,0.14,0,70.7,205.16,662.719,0,453.118,627.5139918,663.8422895,671.5398158,714.9180714,775.1276494,435.2259277,463.8885339,330.2874652,533.5104096,501.5601422,123.202277,100.3261369,158.9906192,105.2169395,158.7031518,0,0,0,0,0
2475,2022-12-13,4,0,82.534,77.98,70.29,0.1,0,70.72,205.17,645.379,0,436.404,646.3786865,577.6933103,653.8167025,638.9287493,677.2931647,380.8170009,414.5441588,290.2456956,358.3020992,514.2755694,164.1798458,186.5896158,155.1802982,121.0818439,130.7062279,0,0,0,0,0
2476,2022-12-13,5,0,78.742,77.98,72.43,0,0,70.69,205.18,642.585,0,432.592,636.31379,634.4977608,750.3949335,487.4268113,765.8214643,380.665486,365.2707159,300.4693607,440.0625451,353.0759557,144.3367562,138.2116998,127.1888712,125.8200418,152.6670381,0,0,0,0,0
